FIPS,State,County,Food,Medical,Housing,Transportation,Civic,Other,Required annual income after taxes,Annual taxes,Required annual income before taxes
48163,Texas,Frio County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48165,Texas,Gaines County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48185,Texas,Gaines County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48255,Texas,Gaines County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48379,Texas,Gaines County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48165,Texas,Grimes County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48185,Texas,Grimes County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48165,Texas,Karnes County,7238,8554,9408,11672,3554,5144,45571,7388,52958
48255,Texas,Karnes County,7238,8554,9408,11672,3554,5144,45571,7388,52958
48167,Texas,Galveston County,7238,8554,13152,11672,3554,5144,49315,7995,57309
48169,Texas,Garza County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48171,Texas,Gillespie County,7238,8554,11220,11672,3554,5144,47383,7681,55064
48173,Texas,Glasscock County,7238,8554,8892,11672,3554,5144,45055,7304,52359
48175,Texas,Goliad County,7238,8554,12024,11672,3554,5144,48187,7812,55998
48177,Texas,Gonzales County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48179,Texas,Gray County,7238,8554,9324,11672,3554,5144,45487,7374,52861
48181,Texas,Grayson County,7238,8554,10980,11672,3554,5144,47143,7643,54785
48183,Texas,Gregg County,7238,8554,11016,11672,3554,5144,47179,7648,54827
48187,Texas,Guadalupe County,7238,8554,12612,11672,3554,5144,48775,7907,56682
48189,Texas,Hale County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48191,Texas,Hale County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48189,Texas,Hall County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48191,Texas,Hall County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48217,Texas,Hall County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48191,Texas,Hill County,7238,8554,9024,11672,3554,5144,45187,7325,52512
48217,Texas,Hill County,7238,8554,9024,11672,3554,5144,45187,7325,52512
48193,Texas,Hamilton County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48195,Texas,Hansford County,7238,8554,8988,11672,3554,5144,45151,7320,52470
48197,Texas,Hardeman County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48199,Texas,Hardin County,7238,8554,10284,11672,3554,5144,46447,7530,53976
48201,Texas,Hardin County,7238,8554,10284,11672,3554,5144,46447,7530,53976
48317,Texas,Hardin County,7238,8554,10284,11672,3554,5144,46447,7530,53976
48199,Texas,Harris County,7238,8554,13152,11672,3554,5144,49315,7995,57309
48201,Texas,Harris County,7238,8554,13152,11672,3554,5144,49315,7995,57309
48203,Texas,Harris County,7238,8554,13152,11672,3554,5144,49315,7995,57309
48343,Texas,Harris County,7238,8554,13152,11672,3554,5144,49315,7995,57309
48199,Texas,Martin County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48315,Texas,Martin County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48317,Texas,Martin County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48201,Texas,Harrison County,7238,8554,9432,11672,3554,5144,45595,7392,52986
48203,Texas,Harrison County,7238,8554,9432,11672,3554,5144,45595,7392,52986
48201,Texas,Morris County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48343,Texas,Morris County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48205,Texas,Hartley County,7238,8554,9444,11672,3554,5144,45607,7394,53000
48207,Texas,Haskell County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48209,Texas,Hays County,7238,8554,16272,11672,3554,5144,52435,8500,60935
48211,Texas,Hemphill County,7238,8554,10104,11672,3554,5144,46267,7501,53767
48213,Texas,Jefferson County,7238,8554,10284,11672,3554,5144,46447,7530,53976
48245,Texas,Jefferson County,7238,8554,10284,11672,3554,5144,46447,7530,53976
48215,Texas,Hidalgo County,7238,8554,8916,11672,3554,5144,45079,7308,52387
48219,Texas,Hockley County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48221,Texas,Hood County,7238,8554,12876,11672,3554,5144,49039,7950,56988
48499,Texas,Hood County,7238,8554,12876,11672,3554,5144,49039,7950,56988
48221,Texas,Wood County,7238,8554,9072,11672,3554,5144,45235,7333,52568
48499,Texas,Wood County,7238,8554,9072,11672,3554,5144,45235,7333,52568
48223,Texas,Hopkins County,7238,8554,9072,11672,3554,5144,45235,7333,52568
48225,Texas,Houston County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48229,Texas,Hudspeth County,7238,8554,9420,11672,3554,5144,45583,7390,52972
48231,Texas,Hunt County,7238,8554,15768,11672,3554,5144,51931,8419,60349
48233,Texas,Hutchinson County,7238,8554,9276,11672,3554,5144,45439,7366,52805
48235,Texas,Irion County,7238,8554,11556,11672,3554,5144,47719,7736,55455
48237,Texas,Jack County,7238,8554,9156,11672,3554,5144,45319,7347,52665
48239,Texas,Jackson County,7238,8554,9672,11672,3554,5144,45835,7430,53265
48241,Texas,Jasper County,7238,8554,9324,11672,3554,5144,45487,7374,52861
48243,Texas,Jeff Davis County,7238,8554,11508,11672,3554,5144,47671,7728,55399
48247,Texas,Jim Hogg County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48249,Texas,Jim Wells County,7238,8554,9924,11672,3554,5144,46087,7471,53558
48251,Texas,Johnson County,7238,8554,13980,11672,3554,5144,50143,8129,58271
48253,Texas,Jones County,7238,8554,10356,11672,3554,5144,46519,7541,54060
48257,Texas,Kaufman County,7238,8554,15768,11672,3554,5144,51931,8419,60349
48259,Texas,Kendall County,7238,8554,14688,11672,3554,5144,50851,8244,59094
48381,Texas,Kendall County,7238,8554,14688,11672,3554,5144,50851,8244,59094
48259,Texas,Randall County,7238,8554,10464,11672,3554,5144,46627,7559,54185
48381,Texas,Randall County,7238,8554,10464,11672,3554,5144,46627,7559,54185
48261,Texas,Kenedy County,7238,8554,8892,11672,3554,5144,45055,7304,52359
48263,Texas,Kent County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48265,Texas,Kerr County,7238,8554,9576,11672,3554,5144,45739,7415,53154
48267,Texas,Kimble County,7238,8554,8784,11672,3554,5144,44947,7287,52233
48269,Texas,King County,7238,8554,11832,11672,3554,5144,47995,7781,55775
48271,Texas,Kinney County,7238,8554,9684,11672,3554,5144,45847,7432,53279
48273,Texas,Kleberg County,7238,8554,9576,11672,3554,5144,45739,7415,53154
48275,Texas,Knox County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48277,Texas,Lamar County,7238,8554,8628,11672,3554,5144,44791,7261,52052
48279,Texas,Lamb County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48281,Texas,Lampasas County,7238,8554,9168,11672,3554,5144,45331,7349,52679
48283,Texas,La Salle County,7238,8554,8652,11672,3554,5144,44815,7265,52080
48285,Texas,Lavaca County,7238,8554,8724,11672,3554,5144,44887,7277,52163
48507,Texas,Lavaca County,7238,8554,8724,11672,3554,5144,44887,7277,52163
48285,Texas,Zavala County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48505,Texas,Zavala County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48507,Texas,Zavala County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48289,Texas,Leon County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48291,Texas,Liberty County,7238,8554,13152,11672,3554,5144,49315,7995,57309
48295,Texas,Lipscomb County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48299,Texas,Llano County,7238,8554,9852,11672,3554,5144,46015,7460,53474
48301,Texas,Loving County,7238,8554,8892,11672,3554,5144,45055,7304,52359
48303,Texas,Lubbock County,7238,8554,10296,11672,3554,5144,46459,7532,53990
48303,Texas,"Lubbock, TX",7238,8554,10264,11672,3554,5144,46427,7526,53953
48305,Texas,Lynn County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48307,Texas,McCulloch County,7238,8554,9300,11672,3554,5144,45463,7370,52833
48309,Texas,McLennan County,7238,8554,10800,11672,3554,5144,46963,7613,54576
48311,Texas,McMullen County,7238,8554,8892,11672,3554,5144,45055,7304,52359
48313,Texas,Madison County,7238,8554,10224,11672,3554,5144,46387,7520,53907
48315,Texas,Madison County,7238,8554,10224,11672,3554,5144,46387,7520,53907
48319,Texas,Madison County,7238,8554,10224,11672,3554,5144,46387,7520,53907
48319,Texas,Mason County,7238,8554,10548,11672,3554,5144,46711,7572,54283
48321,Texas,Matagorda County,7238,8554,8904,11672,3554,5144,45067,7306,52373
48323,Texas,Maverick County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48325,Texas,Medina County,7238,8554,9768,11672,3554,5144,45931,7446,53377
48327,Texas,Menard County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48329,Texas,Midland County,7238,8554,16188,11672,3554,5144,52351,8487,60837
48329,Texas,"Midland, TX",7238,8554,15940,11672,3554,5144,52103,8447,60550
48331,Texas,Milam County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48333,Texas,Mills County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48335,Texas,Mitchell County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48337,Texas,Montague County,7238,8554,10116,11672,3554,5144,46279,7502,53781
48339,Texas,Montgomery County,7238,8554,13152,11672,3554,5144,49315,7995,57309
48341,Texas,Moore County,7238,8554,9024,11672,3554,5144,45187,7325,52512
48347,Texas,Nacogdoches County,7238,8554,9804,11672,3554,5144,45967,7452,53418
48349,Texas,Navarro County,7238,8554,9504,11672,3554,5144,45667,7403,53070
48353,Texas,Nolan County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48355,Texas,Nueces County,7238,8554,11988,11672,3554,5144,48151,7806,55957
48357,Texas,Ochiltree County,7238,8554,8832,11672,3554,5144,44995,7294,52289
48359,Texas,Oldham County,7238,8554,11832,11672,3554,5144,47995,7781,55775
48363,Texas,Palo Pinto County,7238,8554,9252,11672,3554,5144,45415,7362,52777
48365,Texas,Panola County,7238,8554,8892,11672,3554,5144,45055,7304,52359
48367,Texas,Parker County,7238,8554,13980,11672,3554,5144,50143,8129,58271
48369,Texas,Parker County,7238,8554,13980,11672,3554,5144,50143,8129,58271
48471,Texas,Parker County,7238,8554,13980,11672,3554,5144,50143,8129,58271
48367,Texas,Parmer County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48369,Texas,Parmer County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48367,Texas,Walker County,7238,8554,10776,11672,3554,5144,46939,7609,54548
48471,Texas,Walker County,7238,8554,10776,11672,3554,5144,46939,7609,54548
48473,Texas,Walker County,7238,8554,10776,11672,3554,5144,46939,7609,54548
48371,Texas,Pecos County,7238,8554,10128,11672,3554,5144,46291,7504,53795
48373,Texas,Polk County,7238,8554,8784,11672,3554,5144,44947,7287,52233
48375,Texas,Potter County,7238,8554,10464,11672,3554,5144,46627,7559,54185
48377,Texas,Presidio County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48379,Texas,Rains County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48383,Texas,Reagan County,7238,8554,9444,11672,3554,5144,45607,7394,53000
48385,Texas,Real County,7238,8554,9660,11672,3554,5144,45823,7429,53251
48387,Texas,Red River County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48389,Texas,Reeves County,7238,8554,8928,11672,3554,5144,45091,7310,52400
48391,Texas,Refugio County,7238,8554,8784,11672,3554,5144,44947,7287,52233
48393,Texas,Roberts County,7238,8554,8892,11672,3554,5144,45055,7304,52359
48395,Texas,Roberts County,7238,8554,8892,11672,3554,5144,45055,7304,52359
48393,Texas,Robertson County,7238,8554,11256,11672,3554,5144,47419,7687,55106
48395,Texas,Robertson County,7238,8554,11256,11672,3554,5144,47419,7687,55106
48397,Texas,Rockwall County,7238,8554,15768,11672,3554,5144,51931,8419,60349
48399,Texas,Runnels County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48401,Texas,Rusk County,7238,8554,9816,11672,3554,5144,45979,7454,53432
48403,Texas,Sabine County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48405,Texas,San Augustine County,7238,8554,8724,11672,3554,5144,44887,7277,52163
48407,Texas,San Jacinto County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48409,Texas,San Patricio County,7238,8554,11988,11672,3554,5144,48151,7806,55957
48411,Texas,San Saba County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48413,Texas,Schleicher County,7238,8554,8892,11672,3554,5144,45055,7304,52359
48415,Texas,Scurry County,7238,8554,10032,11672,3554,5144,46195,7489,53683
48417,Texas,Shackelford County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48419,Texas,Shelby County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48421,Texas,Sherman County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48423,Texas,Smith County,7238,8554,11076,11672,3554,5144,47239,7658,54897
48425,Texas,Somervell County,7238,8554,10548,11672,3554,5144,46711,7572,54283
48427,Texas,Starr County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48429,Texas,Stephens County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48431,Texas,Sterling County,7238,8554,8892,11672,3554,5144,45055,7304,52359
48433,Texas,Stonewall County,7238,8554,8892,11672,3554,5144,45055,7304,52359
48435,Texas,Sutton County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48461,Texas,Sutton County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48439,Texas,Tarrant County,7238,8554,13980,11672,3554,5144,50143,8129,58271
48443,Texas,Terrell County,7238,8554,9780,11672,3554,5144,45943,7448,53391
48445,Texas,Terry County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48447,Texas,Throckmorton County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48449,Texas,Titus County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48451,Texas,Tom Green County,7238,8554,11556,11672,3554,5144,47719,7736,55455
48453,Texas,Travis County,7238,8554,16272,11672,3554,5144,52435,8500,60935
48455,Texas,Trinity County,7238,8554,9672,11672,3554,5144,45835,7430,53265
48457,Texas,Tyler County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48457,Texas,"Tyler, TX",7238,8554,11076,11672,3554,5144,47239,7658,54897
48459,Texas,Upshur County,7238,8554,11016,11672,3554,5144,47179,7648,54827
48461,Texas,Upton County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48463,Texas,Uvalde County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48465,Texas,Val Verde County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48467,Texas,Van Zandt County,7238,8554,9192,11672,3554,5144,45355,7353,52707
48469,Texas,Victoria County,7238,8554,12024,11672,3554,5144,48187,7812,55998
48469,Texas,"Victoria, TX",7238,8554,12024,11672,3554,5144,48187,7812,55998
48471,Texas,Waller County,7238,8554,13152,11672,3554,5144,49315,7995,57309
48473,Texas,Waller County,7238,8554,13152,11672,3554,5144,49315,7995,57309
48475,Texas,Ward County,7238,8554,8844,11672,3554,5144,45007,7296,52303
48477,Texas,Washington County,7238,8554,10332,11672,3554,5144,46495,7537,54032
48479,Texas,Webb County,7238,8554,10344,11672,3554,5144,46507,7539,54046
48481,Texas,Wharton County,7238,8554,8604,11672,3554,5144,44767,7257,52024
48483,Texas,Wheeler County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48485,Texas,Wichita County,7238,8554,9408,11672,3554,5144,45571,7388,52958
48487,Texas,Wilbarger County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48489,Texas,Willacy County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48491,Texas,Williamson County,7238,8554,16272,11672,3554,5144,52435,8500,60935
48493,Texas,Wilson County,7238,8554,12612,11672,3554,5144,48775,7907,56682
48495,Texas,Winkler County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48497,Texas,Wise County,7238,8554,12684,11672,3554,5144,48847,7919,56765
48501,Texas,Yoakum County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48503,Texas,Young County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48505,Texas,Zapata County,7238,8554,8568,11672,3554,5144,44731,7252,51982
48507,Texas,Zapata County,7238,8554,8568,11672,3554,5144,44731,7252,51982
49001,Utah,Beaver County,8639,7047,8568,11186,3554,4996,43990,10285,54276
49003,Utah,Box Elder County,8639,7047,9552,11186,3554,4996,44974,10515,55490
49005,Utah,Cache County,8639,7047,8592,11186,3554,4996,44014,10291,54305
49007,Utah,Carbon County,8639,7047,8568,11186,3554,4996,43990,10285,54276
49009,Utah,Daggett County,8639,7047,9408,11186,3554,4996,44830,10482,55312
49011,Utah,Davis County,8639,7047,12288,11186,3554,4996,47710,11155,58865
49013,Utah,Duchesne County,8639,7047,9984,11186,3554,4996,45406,10616,56023
49015,Utah,Emery County,8639,7047,8568,11186,3554,4996,43990,10285,54276
49017,Utah,Garfield County,8639,7047,8568,11186,3554,4996,43990,10285,54276
49019,Utah,Grand County,8639,7047,9432,11186,3554,4996,44854,10487,55342
49021,Utah,Iron County,8639,7047,8568,11186,3554,4996,43990,10285,54276
49023,Utah,Juab County,8639,7047,11112,11186,3554,4996,46534,10880,57415
49025,Utah,Kane County,8639,7047,9408,11186,3554,4996,44830,10482,55312
49027,Utah,Millard County,8639,7047,8568,11186,3554,4996,43990,10285,54276
49029,Utah,Morgan County,8639,7047,12288,11186,3554,4996,47710,11155,58865
49031,Utah,Piute County,8639,7047,8568,11186,3554,4996,43990,10285,54276
49033,Utah,Rich County,8639,7047,9408,11186,3554,4996,44830,10482,55312
49035,Utah,"Salt Lake City, UT",8639,7047,13961,11186,3554,4996,49384,11546,60930
49035,Utah,Salt Lake County,8639,7047,14112,11186,3554,4996,49534,11581,61116
49023,Utah,San Juan County,8639,7047,8568,11186,3554,4996,43990,10285,54276
49037,Utah,San Juan County,8639,7047,8568,11186,3554,4996,43990,10285,54276
49039,Utah,Sanpete County,8639,7047,8784,11186,3554,4996,44206,10336,54542
49041,Utah,Sevier County,8639,7047,8568,11186,3554,4996,43990,10285,54276
49043,Utah,Summit County,8639,7047,15072,11186,3554,4996,50494,11806,62300
49045,Utah,Tooele County,8639,7047,11424,11186,3554,4996,46846,10953,57799
49047,Utah,Uintah County,8639,7047,11256,11186,3554,4996,46678,10914,57592
49049,Utah,Uintah County,8639,7047,11256,11186,3554,4996,46678,10914,57592
49049,Utah,Utah County,8639,7047,11112,11186,3554,4996,46534,10880,57415
49051,Utah,Wasatch County,8639,7047,13200,11186,3554,4996,48622,11368,59991
49053,Utah,Washington County,8639,7047,11508,11186,3554,4996,46930,10973,57903
49055,Utah,Wayne County,8639,7047,8568,11186,3554,4996,43990,10285,54276
49057,Utah,Weber County,8639,7047,12288,11186,3554,4996,47710,11155,58865
50001,Vermont,Addison County,8406,6719,12732,9889,3341,5514,46601,13715,60315
50003,Vermont,Bennington County,8406,6719,11220,9889,3341,5514,45089,13319,58407
50005,Vermont,Caledonia County,8406,6719,10512,9889,3341,5514,44381,13133,57514
50007,Vermont,Chittenden County,8406,6719,18876,9889,3341,5514,52745,15323,68068
50009,Vermont,Essex County,8406,6719,9144,9889,3341,5514,43013,12775,55788
50011,Vermont,Franklin County,8406,6719,18876,9889,3341,5514,52745,15323,68068
50013,Vermont,Grand Isle County,8406,6719,18876,9889,3341,5514,52745,15323,68068
50015,Vermont,Lamoille County,8406,6719,12504,9889,3341,5514,46373,13655,60028
50017,Vermont,Orange County,8406,6719,11868,9889,3341,5514,45737,13488,59225
50019,Vermont,Orleans County,8406,6719,9372,9889,3341,5514,43241,12835,56076
50021,Vermont,Rutland County,8406,6719,11304,9889,3341,5514,45173,13341,58513
50023,Vermont,Washington County,8406,6719,13080,9889,3341,5514,46949,13806,60754
50025,Vermont,Windham County,8406,6719,12288,9889,3341,5514,46157,13598,59755
50027,Vermont,Windsor County,8406,6719,12216,9889,3341,5514,46085,13580,59664
51001,Virginia,Accomack County,7238,8254,9504,11672,3554,5144,45367,10925,56292
51003,Virginia,Albemarle County,7238,8254,15144,11672,3554,5144,51007,12243,63250
51510,Virginia,Alexandria city,7238,8254,20484,11672,3554,5144,56347,13492,69839
51005,Virginia,Alleghany County,7238,8254,8880,11672,3554,5144,44743,10779,55522
51007,Virginia,Amelia County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51009,Virginia,Amherst County,7238,8254,9852,11672,3554,5144,45715,11006,56721
51011,Virginia,Appomattox County,7238,8254,9852,11672,3554,5144,45715,11006,56721
51013,Virginia,Arlington County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51191,Virginia,Arlington County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51580,Virginia,Arlington County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51678,Virginia,Arlington County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51015,Virginia,Augusta County,7238,8254,10788,11672,3554,5144,46651,11225,57876
51017,Virginia,Bath County,7238,8254,8772,11672,3554,5144,44635,10754,55388
51019,Virginia,Bedford County,7238,8254,9852,11672,3554,5144,45715,11006,56721
51515,Virginia,Bedford County,7238,8254,9852,11672,3554,5144,45715,11006,56721
51750,Virginia,Bedford County,7238,8254,9852,11672,3554,5144,45715,11006,56721
51021,Virginia,Bland County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51023,Virginia,Botetourt County,7238,8254,10128,11672,3554,5144,45991,11071,57062
51520,Virginia,Bristol city,7238,8254,8568,11672,3554,5144,44431,10706,55137
51025,Virginia,Brunswick County,7238,8254,9852,11672,3554,5144,45715,11006,56721
51027,Virginia,Buchanan County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51013,Virginia,Covington city,7238,8254,8880,11672,3554,5144,44743,10779,55522
51580,Virginia,Covington city,7238,8254,8880,11672,3554,5144,44743,10779,55522
51678,Virginia,Covington city,7238,8254,8880,11672,3554,5144,44743,10779,55522
51029,Virginia,Buckingham County,7238,8254,8988,11672,3554,5144,44851,10804,55655
51165,Virginia,Buckingham County,7238,8254,8988,11672,3554,5144,44851,10804,55655
51013,Virginia,Lexington city,7238,8254,9564,11672,3554,5144,45427,10939,56366
51580,Virginia,Lexington city,7238,8254,9564,11672,3554,5144,45427,10939,56366
51678,Virginia,Lexington city,7238,8254,9564,11672,3554,5144,45427,10939,56366
51530,Virginia,Buena Vista city,7238,8254,9564,11672,3554,5144,45427,10939,56366
51013,Virginia,Washington County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51191,Virginia,Washington County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51031,Virginia,Campbell County,7238,8254,9852,11672,3554,5144,45715,11006,56721
51033,Virginia,Caroline County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51035,Virginia,Carroll County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51036,Virginia,Charles City County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51019,Virginia,Radford city,7238,8254,11916,11672,3554,5144,47779,11489,59268
51515,Virginia,Radford city,7238,8254,11916,11672,3554,5144,47779,11489,59268
51750,Virginia,Radford city,7238,8254,11916,11672,3554,5144,47779,11489,59268
51037,Virginia,Charlotte County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51540,Virginia,Charlottesville city,7238,8254,15144,11672,3554,5144,51007,12243,63250
51540,Virginia,"Charlottesville, VA",7238,8254,15856,11672,3554,5144,51719,12092,63811
51550,Virginia,Chesapeake city,7238,8254,13632,11672,3554,5144,49495,11890,61385
51041,Virginia,Chesterfield County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51043,Virginia,Clarke County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51029,Virginia,Rockingham County,7238,8254,10824,11672,3554,5144,46687,11233,57920
51165,Virginia,Rockingham County,7238,8254,10824,11672,3554,5144,46687,11233,57920
51045,Virginia,Craig County,7238,8254,10128,11672,3554,5144,45991,11071,57062
51047,Virginia,Culpeper County,7238,8254,12144,11672,3554,5144,48007,11542,59549
51049,Virginia,Cumberland County,7238,8254,11964,11672,3554,5144,47827,11500,59327
51590,Virginia,Danville city,7238,8254,8568,11672,3554,5144,44431,10706,55137
51051,Virginia,Dickenson County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51053,Virginia,Dinwiddie County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51595,Virginia,Emporia city,7238,8254,9840,11672,3554,5144,45703,11003,56706
51057,Virginia,Essex County,7238,8254,11424,11672,3554,5144,47287,11374,58661
51059,Virginia,Fairfax County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51600,Virginia,Fairfax County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51059,Virginia,Fairfax city,7238,8254,20484,11672,3554,5144,56347,13492,69839
51600,Virginia,Fairfax city,7238,8254,20484,11672,3554,5144,56347,13492,69839
51610,Virginia,Falls Church city,7238,8254,20484,11672,3554,5144,56347,13492,69839
51061,Virginia,Fauquier County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51057,Virginia,Sussex County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51183,Virginia,Sussex County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51063,Virginia,Floyd County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51065,Virginia,Fluvanna County,7238,8254,15144,11672,3554,5144,51007,12243,63250
51067,Virginia,Franklin County,7238,8254,8604,11672,3554,5144,44467,10714,55181
51620,Virginia,Franklin County,7238,8254,8604,11672,3554,5144,44467,10714,55181
51067,Virginia,Franklin city,7238,8254,9816,11672,3554,5144,45679,10998,56677
51620,Virginia,Franklin city,7238,8254,9816,11672,3554,5144,45679,10998,56677
51069,Virginia,Frederick County,7238,8254,12324,11672,3554,5144,48187,11584,59771
51630,Virginia,Fredericksburg city,7238,8254,20484,11672,3554,5144,56347,13492,69839
51640,Virginia,Galax city,7238,8254,8568,11672,3554,5144,44431,10706,55137
51071,Virginia,Giles County,7238,8254,8796,11672,3554,5144,44659,10759,55418
51073,Virginia,Gloucester County,7238,8254,13632,11672,3554,5144,49495,11890,61385
51075,Virginia,Goochland County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51077,Virginia,Grayson County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51079,Virginia,Greene County,7238,8254,15144,11672,3554,5144,51007,12243,63250
51081,Virginia,Greensville County,7238,8254,9840,11672,3554,5144,45703,11003,56706
51083,Virginia,Halifax County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51650,Virginia,Hampton city,7238,8254,13632,11672,3554,5144,49495,11890,61385
51081,Virginia,Martinsville city,7238,8254,8568,11672,3554,5144,44431,10706,55137
51690,Virginia,Martinsville city,7238,8254,8568,11672,3554,5144,44431,10706,55137
51085,Virginia,Hanover County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51660,Virginia,Harrisonburg city,7238,8254,10824,11672,3554,5144,46687,11233,57920
51660,Virginia,"Harrisonburg, VA",7238,8254,10824,11672,3554,5144,46687,10916,57603
51087,Virginia,Henrico County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51089,Virginia,Henry County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51091,Virginia,Highland County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51093,Virginia,Isle of Wight County,7238,8254,13632,11672,3554,5144,49495,11890,61385
51670,Virginia,Hopewell city,7238,8254,12732,11672,3554,5144,48595,11679,60274
51095,Virginia,James City County,7238,8254,13632,11672,3554,5144,49495,11890,61385
51097,Virginia,King and Queen County,7238,8254,10620,11672,3554,5144,46483,11186,57669
51099,Virginia,King George County,7238,8254,13344,11672,3554,5144,49207,11823,61029
51101,Virginia,King William County,7238,8254,12732,11672,3554,5144,48595,11679,60274
